Restaurant Name,Restaurant Area,Restaurant Rating,Restaurant Review,Latitude,Longitude,Website,Restaurant Address,Price for 2,Additional Info,Province,City,District/Kecamatan,Delivery Service,Place Type,Cuisine Regionality,Cuisines,alkoholtersedia,areamerokok,bawapulangtersedia,brunch,buffet,dessertsandbakes,didalamruangan,hanyabawapulang,hanyabir,hanyauntukreservasimeja,hanyawinedanbir,kehidupanmalam,liveentertainment,livemusic,makandengangrup,makanmewah,menyediakancocktail,parkirgratis,parkirvalettersedia,prasmanan,ramahuntukanak,ramahvegetarian,reservasimejadirekomendasikan,rooftop,ruangpribaditersedia,ruangsholat,sarapan,tempatdudukdiluar,wifitersedia
Oppa Korean Food Cafe,Tebet,3.2,64,-6.225371,106.85515600000001,https://www.zomato.com/id/jakarta/oppa-korean-food-cafe-tebet,"Jl. KH. Abdullah Syafei No. 1, Tebet, Jakarta",150000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Tebet,No,"['Fine Dining', 'Kafe']","['No Region', 'Korea']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Waroenk TTM,Rawamangun,3.3,34,-6.2017811,106.887954399,https://www.zomato.com/id/jakarta/waroenk-ttm-rawamangun,"Jl. Kedondong Raya No.7, Rawamangun, Jakarta, Jakarta",100000,"['Bawa Pulang Tersedia', 'Wifi Tersedia', 'Tempat duduk di luar', 'Di dalam ruangan']",DKI Jakarta,Jakarta Timur,Pulogadung,No,['Quick Bites'],['Indonesia'],['Makanan Jalanan'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Nasi Goreng Warung Bhakti,Senopati,3.5,85,-6.2332666614,106.815108954,https://www.zomato.com/id/jakarta/nasi-goreng-warung-bhakti-senopati,"Jl. Bhakti Blok S, Senopati, Jakarta",60000,"['Bawa Pulang Tersedia', 'Tempat duduk di luar']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Kaki Lima'],"['Jawa', 'Indonesia']",['Kopi'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nasi Uduk Kebon Kacang Puas Hati Ibu Tati,Tanah Abang,3.6,45,-6.18806,106.81858500000001,https://www.zomato.com/id/jakarta/nasi-uduk-kebon-kacang-puas-hati-ibu-tati-tanah-abang,"Jl. Kebon Kacang 1 No. 63, Tanah Abang, Jakarta",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Quick Bites'],"['Indonesia', 'Betawi']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakmie Keriting Siantar 19,Muara Karang,3.9,95,-6.1200248751,106.775175221,https://www.zomato.com/id/jakarta/bakmie-keriting-siantar-19-muara-karang,"Jl. Pluit Karang Barat, Blok O6 No. 12, Muara Karang, Jakarta",100000,"['Sarapan', 'Di dalam ruangan', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Penjaringan,Yes,['Quick Bites'],"['Medan', 'Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gudeg Keraton,Serpong Utara,3.3,28,-6.2363229586,106.678216047,https://www.zomato.com/id/jakarta/gudeg-keraton-serpong-utara-tangerang,"Jl. Graha Raya Bintaro Blok B8 No. 15, Serpong Utara, Tangerang",75000,"['Tempat duduk di luar', 'Sarapan']",Banten,Tangerang Selatan,Serpong Utara,No,['Quick Bites'],"['Jawa', 'Yogyakarta']",['Gudeg'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The Kitchen by Pizza Hut,Tanjung Duren,4.0,198,-6.1749243114,106.790239177,https://www.zomato.com/id/jakarta/the-kitchen-by-pizza-hut-tanjung-duren,"Neo SOHO Mall, Lantai Lower Ground, Jl. Letjen S. Parman, Tanjung Duren, Jakarta",135000,"['Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Barat,Grogol Petamburan,Yes,['Casual Dining'],"['Indonesia', 'Itali']",['Pizza'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Roemah Kanara,Grogol,4.0,93,-6.1646312866,106.79200038299999,https://www.zomato.com/id/jakarta/roemah-kanara-grogol,"Jl. Dr. Muwardi I No. 26 B, Grogol, Jakarta 11450",100000,"['Bawa Pulang Tersedia', 'Ruang Pribadi Tersedia', 'Live Entertainment', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Grogol Petamburan,No,['Quick Bites'],['Indonesia'],['Makanan Jalanan'],0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dua Dayung Seafood Restoran,Gandaria,3.8,8,-6.249055,106.791643,https://www.zomato.com/id/jakarta/dua-dayung-seafood-restoran-gandaria,"Jl. KH Ahmad Dahlan No. 40, Gandaria, Jakarta",150000,"['Parkir Gratis', 'Di dalam ruangan', 'Live Music', 'Ruang Sholat', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Casual Dining'],"['Manado', 'Asia', 'Chinese']",['Seafood'],0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Nook - Aloft Jakarta,Menteng,3.3,15,-6.186323000000001,106.82735600000001,https://www.zomato.com/id/jakarta/nook-aloft-jakarta-menteng,"Aloft Jakarta, Jl. KH. Wahid Hasyim No. 92, Menteng, Jakarta",600000,"['Brunch', 'Alkohol Tersedia', 'Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia', 'Buffet']",DKI Jakarta,Jakarta Pusat,Menteng,No,['Casual Dining'],"['Amerika', 'Fusion', 'Itali', 'Indonesia']",['Kopi'],1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Kaffeeholic,Pantai Indah Kapuk,3.0,50,-6.1051089034000015,106.741127595,https://www.zomato.com/id/jakarta/kaffeeholic-pantai-indah-kapuk,"Rukan Emerald, Jl. Raya Pantai Indah Kapuk, Pantai Indah Kapuk, Jakarta",220000,"['Tempat duduk di luar', 'Di dalam ruangan', 'Hanya Bir', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Penjaringan,No,"['Casual Dining', 'Kafe']",['Asia'],"['Kopi', 'Minuman']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pvblic Bistro & Bar,Pantai Indah Kapuk,4.0,155,-6.1235695366,106.73861838799999,https://www.zomato.com/id/jakarta/pvblic-bistro-bar-pantai-indah-kapuk,"Ruko Elang Laut, Blok M1 No. 33-33A, Jl. Pantai Indah Selatan, Pantai Indah Kapuk, Jakarta",300000,"['Alkohol Tersedia', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Kehidupan Malam', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Penjaringan,No,"['Casual Dining', 'Bar']","['Barat', 'Asia']",['Kopi'],1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Nasi Uduk Ayam Goreng Zainal Fanani,Tanah Abang,2.6,83,-6.18786,106.818596,https://www.zomato.com/id/jakarta/zainal-fanani-tanah-abang,"Jl. Kebon Kacang 8 No. 5, Tanah Abang, Jakarta",70000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Pusat,Tanah Abang,No,['Quick Bites'],['Jawa'],['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warnong & Mami Bule Kitchen,Duren Sawit,3.4,26,-6.239155,106.934409,https://www.zomato.com/id/jakarta/warnong-mami-bule-kitchen-duren-sawit,"Jl. Raya Pondok Kelapa, Duren Sawit, Jakarta 13450",90000,"['Tempat duduk di luar', 'Di dalam ruangan', 'Ruang Sholat', 'Live Entertainment', 'Area Merokok', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Timur,Duren Sawit,No,['Quick Bites'],['Indonesia'],['Kopi'],0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
St. Marc Cafe,Pondok Indah,4.0,130,-6.266355,106.78307099999999,https://www.zomato.com/id/jakarta/st-marc-cafe-pondok-indah,"Pondok Indah Mall 2, Lantai 1, Jl. Metro Pondok Indah, Pondok Indah, Jakarta",120000,"['Desserts and Bakes', 'Di dalam ruangan', 'Prasmanan', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Lama,No,['Kafe'],"['No Region', 'Indonesia']","['Desserts', 'Kue & Roti']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Thank's Brew Coffee & Eatery,Bintaro,3.4,51,-6.27272,106.746247,https://www.zomato.com/id/jakarta/thanks-brew-coffee-eatery-1-bintaro,"Jl. Bintaro Utama 3 Sektor 3A, Bintaro, Jakarta",120000,"['Brunch', 'Di dalam ruangan', 'Ruang Sholat', 'Reservasi meja direkomendasikan', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Banten,Tangerang Selatan,Pondok Aren,Yes,['Kafe'],"['No Region', 'Barat', 'Indonesia']","['Kopi', 'Minuman']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Deresto Coffee & Kitchen,Bogor Selatan,3.7,25,-6.6363970000000005,106.793954,https://www.zomato.com/id/jakarta/deresto-coffee-kitchen-bogor-selatan-bogor,"Bogor Nirwana Residence, Jl. Raya Bogor Boulevard 240, Bogor Selatan, Bogor",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Jawa Barat,Bogor Kota,Bogor Selatan,No,['Kafe'],"['No Region', 'Indonesia']","['Makanan Cepat Saji', 'Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bite N Chat Restaurant,Sunter,3.8,17,-6.139876,106.859707,https://www.zomato.com/id/jakarta/bite-n-chat-restaurant-sunter,"Jl. Danau Sunter Utara, Blok B1B No. 11, Sunter, Jakarta",220000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Tanjung Priok,No,['Quick Bites'],['Asia'],['Pizza'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
de'CLAN Resto,Fatmawati,3.2,35,-6.2777330000000005,106.79978700000001,https://www.zomato.com/id/jakarta/declan-resto-fatmawati,"Jl. Cipete Raya No. 63, Fatmawati, Jakarta",200000,"['Hanya untuk reservasi meja', 'Di dalam ruangan', 'Parkir Valet Tersedia', 'Ruang Sholat', 'Live Entertainment', 'Area Merokok', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Cilandak,Yes,['Casual Dining'],"['Barat', 'Itali', 'Indonesia']",['Kopi'],0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Homebound Coffee,Kelapa Gading,4.0,96,-6.170095657999999,106.90269447799999,https://www.zomato.com/id/jakarta/homebound-coffee-kelapa-gading,"Jl. Kelapa Kopyor Raya, Blok CC1 No. 1, Kelapa Gading, Jakarta 14240",100000,"['Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Kelapa Gading,No,['Kafe'],['No Region'],"['Tea', 'Kopi', 'Minuman']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Coffee Time Cafe,Bogor Tengah,3.5,40,-6.584414,106.801832,https://www.zomato.com/id/jakarta/coffee-time-cafe-bogor-tengah-bogor,"Jl. Guntur No. 2, Bogor Tengah, Bogor",100000,"['Tempat duduk di luar', 'Sarapan', 'Di dalam ruangan', 'Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Jawa Barat,Bogor Kota,Bogor Tengah,No,['Kafe'],"['No Region', 'Indonesia']","['Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Seedme Casual Cafe,Rawamangun,3.6,38,-6.2009264823,106.885790191,https://www.zomato.com/id/jakarta/seedme-casual-cafe-1-rawamangun,"Jl. Balai Pustaka Timur No. 4A, Rawamangun, Jakarta",150000,"['Area Merokok', 'Bawa Pulang Tersedia', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Timur,Pulogadung,No,"['Quick Bites', 'Kafe']","['No Region', 'Indonesia']",['Kopi'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bread'erhood Coffee,Medan Satria,3.6,31,-6.171313,106.974329,https://www.zomato.com/id/jakarta/breaderhood-coffee-medan-satria-bekasi,"Rukan Mega Boulevard, Blok RV2 No. 3C, Jl Harapan Indah Boulevard, Medan Satria, Bekasi",100000,"['Ruang Pribadi Tersedia', 'Desserts and Bakes', 'Di dalam ruangan', 'Live Entertainment', 'Area Merokok', 'No Additional Info', 'Pesan Antar', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Jawa Barat,Bekasi Kabupaten,Tarumajaya,Yes,"['Toko Kue & Roti', 'Kafe']","['Medan', 'No Region', 'Fusion']","['Kopi', 'Minuman', 'Kue & Roti']",0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kinetic Farm,Serpong Utara,3.0,20,-6.257000000000001,106.61466200000001,https://www.zomato.com/id/jakarta/kinetic-farm-serpong-utara-tangerang,"Scientia Square Park, Jl. Scientia Boulevard, Serpong Utara, Tangerang",100000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",Banten,Tangerang Kabupaten,Pagedangan,No,['Quick Bites'],['Indonesia'],['Makanan Sehat'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SIXTYNINE Coffee,Pluit,3.9,91,-6.1213423332,106.788324415,https://www.zomato.com/id/jakarta/sixtynine-coffee-pluit,"Jl. Pluit Kencana No. 69, Pluit, Jakarta",160000,"['Sarapan', 'Di dalam ruangan', 'Hanya Bir', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Utara,Penjaringan,No,"['Casual Dining', 'Kafe']","['No Region', 'Indonesia']","['Kopi', 'Minuman']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kopi Oey - Fave Hotel,Melawai,3.5,55,-6.2447608458,106.80128987799999,https://www.zomato.com/id/jakarta/kopi-oey-fave-hotel-melawai,"Fave Hotel Melawai Building, Jl. Melawai IV No. 3 - 11, Melawai, Jakarta",150000,"['Desserts and Bakes', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Hanya Bir', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,['Casual Dining'],"['Peranakan', 'No Region']","['Tea', 'Kopi', 'Minuman']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Kwetiau Ayong Medan,Muara Karang,3.2,24,-6.115226,106.778474,https://www.zomato.com/id/jakarta/kwetiau-ayong-medan-muara-karang,"Jl. Muara Karang, Blok Z2U No. 1, Jakarta, Muara Karang, Jakarta",80000,"['Bawa Pulang Tersedia', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Penjaringan,No,['Quick Bites'],"['Medan', 'Chinese']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bakmi Permata,Kebon Jeruk,3.0,49,-6.190467,106.76561699999999,https://www.zomato.com/id/jakarta/bakmi-permata-kebon-jeruk,"Ruko Sastra Graha, Jl. Raya Perjuangan No. 4 - 6, Kebon Jeruk, Jakarta",200000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Sarapan', 'Pesan Antar']",DKI Jakarta,Jakarta Barat,Kebon Jeruk,Yes,['Quick Bites'],"['Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yoloe Cafe and Resto,Green Ville,3.2,62,-6.173287999999999,106.777401,https://www.zomato.com/id/jakarta/yoloe-cafe-and-resto-1-green-ville,"Jl. Mangga Raya, Blok X No. 18, Green Ville, Jakarta",230000,"['Ruang Pribadi Tersedia', 'Di dalam ruangan', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Hanya Bir', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Barat,Kebon Jeruk,No,"['Casual Dining', 'Kafe']","['No Region', 'Itali', 'Indonesia']",['Kopi'],0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Busaba A Thai Cafe,SCBD,3.9,91,-6.2246956028,106.81007377799999,https://www.zomato.com/id/jakarta/busaba-a-thai-cafe-1-scbd,"Pacific Place Mall, Lantai Ground, Jl. Jenderal Sudirman, SCBD, Jakarta",250000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Kebayoran Baru,No,"['Casual Dining', 'Kafe']","['Thai', 'No Region']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cacamarica,Kuningan,3.9,131,-6.2305019999999995,106.826268,https://www.zomato.com/id/jakarta/cacamarica-kuningan,"Menara Prima, Lantai Mezzanine, Jl. Dr Ide anak Agung Gde Agung, Blok 6.2, Kuningan, Jakarta 12950",250000,"['Reservasi meja direkomendasikan', 'Area Merokok', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Selatan,Setiabudi,No,['Casual Dining'],"['Amerika', 'Indonesia']",['Kopi'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Wahteg,Tanjung Duren,3.7,54,-6.1764912977,106.78360506799999,https://www.zomato.com/id/jakarta/wahteg-tanjung-duren,"Jl. Tanjung Duren Raya No. 89 B, Tanjung Duren, Jakarta",100000,"['Bawa Pulang Tersedia', 'Area Merokok', 'Wifi Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Grogol Petamburan,No,['Quick Bites'],['Indonesia'],['Kopi'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Manu Kopi,Pondok Indah,3.7,21,-6.268086,106.775272,https://www.zomato.com/id/jakarta/manu-kopi-1-pondok-indah,"Jl. Ciputat Raya No. 16, Pondok Indah, Jakarta",150000,"['', 'Di dalam ruangan', 'Area Merokok', 'No Additional Info', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Selatan,Kebayoran Lama,No,['Kafe'],"['No Region', 'Indonesia']","['Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuotie Shantung,Sunter,3.8,8,-6.1531956915,106.87589753399999,https://www.zomato.com/id/jakarta/kuotie-shantung-sunter,"Jl. Sunter Indah Raya VI, Sunter, Jakarta",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Tanjung Priok,No,['Quick Bites'],['Chinese'],['Makanan Jalanan'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ Grill,Kemang,3.7,66,-6.262307,106.812701,https://www.zomato.com/id/jakarta/fj-grills-kemang,"Kemang Village (Lippo Mall), Empire Tower, Lantai Ground, Jl. Pangeran Antasari, Kemang, Jakarta",300000,"['Alkohol Tersedia', 'Tempat duduk di luar', 'Di dalam ruangan', 'Parkir Valet Tersedia', 'Reservasi meja direkomendasikan', 'Area Merokok', 'Menyediakan cocktail', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",DKI Jakarta,Jakarta Selatan,Mampang Prapatan,No,['Casual Dining'],"['Barat', 'Korea', 'Jepang']",['Grill House'],1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
Bakmi Nirwana,Puri Indah,4.0,68,-6.175694,106.74027099999999,https://www.zomato.com/id/jakarta/bakmi-nirwana-puri-indah,"Perumahan Permata Buana, Blok H2 No. 12A, Jl. Pulau Nirwana 1, Puri Indah, Jakarta",100000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",DKI Jakarta,Jakarta Barat,Kembangan,No,['Quick Bites'],"['Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamoo,Ciledug,3.4,56,-6.245392757,106.70050553899999,https://www.zomato.com/id/jakarta/mamoo-ciledug,"Jl. Raden Patah Blok Lebang Baru No.9, Ciledug, Tangerang",50000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Banten,Tangerang Kota,Ciledug,No,['Quick Bites'],['Indonesia'],"['Grill House', 'Steak']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senyawa Coffee,Kemang,3.3,8,-6.2679600848,106.81462213399999,https://www.zomato.com/id/jakarta/senyawa-coffee-kemang,"Jl. Kemang Selatan VIII No. 67F, Kemang, Jakarta",60000,"['Tempat duduk di luar', 'Di dalam ruangan', 'Parkir Valet Tersedia', 'Area Merokok', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Selatan,Mampang Prapatan,No,['Toko Minuman'],['No Region'],"['Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ayam Bakar Taliwang Rinjani,Meruya,3.7,58,-6.192182,106.755384,https://www.zomato.com/id/jakarta/ayam-bakar-taliwang-rinjani-meruya,"Jl. Pesanggrahan N0 50, Meruya, Jakarta",100000,"['Bawa Pulang Tersedia', 'Tempat duduk di luar']",DKI Jakarta,Jakarta Barat,Kembangan,No,['Quick Bites'],['Indonesia'],['Ayam'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sum Dim Sum BSD,Serpong Utara,3.5,6,-6.3020309999999995,106.67998100000001,https://www.zomato.com/id/jakarta/sum-dim-sum-bsd-serpong-utara-tangerang,"Komp. Bsd Blok M No.8, Jl. Rawa Buntu Utara, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten 15310",80000,"['Hanya Bawa Pulang', 'Area Merokok']",Banten,Tangerang Selatan,Serpong,No,['Kios'],"['Chinese', 'Asia']",['Kopi'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecel Pincuk Ibu Ida,Pondok Aren,3.8,73,-6.279859,106.718896,https://www.zomato.com/id/jakarta/pecel-pincuk-ibu-ida-pondok-aren-tangerang,"Pasar Modern Bintaro, Jl. Jenderal Sudirman, Pondok Aren, Tangerang",50000,"['Bawa Pulang Tersedia', 'Di dalam ruangan']",Banten,Tangerang Selatan,Pondok Aren,No,['Quick Bites'],"['Jawa', 'Indonesia']",['Kopi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balyco Coffee,Bekasi Barat,3.4,6,-6.2398739999999995,106.972819,https://www.zomato.com/id/jakarta/balyco-coffee-bekasi-barat-bekasi,"Jl. Majapahit Blok D No. 2, Bekasi Barat, Bekasi",150000,"['Di dalam ruangan', 'Area Merokok', 'Rooftop', 'Bawa Pulang Tersedia', 'Wifi Tersedia']",Jawa Barat,Bekasi Kota,Bekasi Barat,No,['Kafe'],['No Region'],"['Kopi', 'Minuman']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Bakmie BBT,Matraman,4.1,131,-6.208991,106.859723,https://www.zomato.com/id/jakarta/bakmie-bbt-matraman,"Jl. Matraman Raya No. 134, Matraman, Jakarta",80000,"['Bawa Pulang Tersedia', 'Di dalam ruangan', 'Sarapan', 'Pesan Antar']",DKI Jakarta,Jakarta Timur,Matraman,Yes,['Quick Bites'],"['Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Loti Loti Bakery,Matraman,3.6,35,-6.19348,106.866001,https://www.zomato.com/id/jakarta/loti-loti-bakery-matraman,"Jl. Utan Kayu Raya No. 45B, Matraman, Jakarta",50000,"['Desserts and Bakes', 'Sarapan', 'Di dalam ruangan', 'Pesan Antar', 'Bawa Pulang Tersedia']",DKI Jakarta,Jakarta Timur,Matraman,Yes,['Toko Kue & Roti'],['No Region'],['Kue & Roti'],0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
La Baia Gelato,Serpong,3.9,49,-6.314736,106.6519,https://www.zomato.com/id/jakarta/la-baia-gelato-serpong-tangerang,"The Icon Business Park, Blok C No. 9, Jl. Raya Cisauk, Serpong, Tangerang",100000,"['Bawa Pulang Tersedia', 'Desserts and Bakes', 'Di dalam ruangan']",Banten,Tangerang Kabupaten,Cisauk,No,['Dessert Parlor'],['Indonesia'],['Ice Cream'],0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakmi Jembatan Tiga,Penjaringan,3.8,39,-6.1353471247,106.79318189600001,https://www.zomato.com/id/jakarta/bakmi-jembatan-tiga-penjaringan,"Jl. Jembatan Tiga, Penjaringan, Jakarta",80000,"['Bawa Pulang Tersedia', 'Reservasi meja direkomendasikan', 'Sarapan', 'Di dalam ruangan']",DKI Jakarta,Jakarta Utara,Penjaringan,No,['Casual Dining'],"['Indonesia', 'Chinese']",['Bakmi'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
